image,individual_id,species,classes,classes_species,count_species,count_individual_id,fold
1536b75bcc2608.jpg,09edd011e1a6,humpback_whale,617,14,7392,8,6
1538ca07ca49a7.jpg,4a67e64bd3b7,minke_whale,4520,19,1608,99,6
1539233bac4205.jpg,5f48c2296a0e,bottlenose_dolphin,5787,2,9664,90,6
153aeebb4f4e4e.jpg,83d4a6b00a36,beluga,8088,0,7443,19,6
153b4c89f22bc4.jpg,8995d0ce97c8,beluga,8430,0,7443,5,6
153bc21d7043bd.jpg,7bedeacdc4d2,beluga,7608,0,7443,16,6
153e6a1d00d700.jpg,d5f6ddf4d595,bottlenose_dolpin,13026,3,1117,14,6
153f0ee0c3a8bc.jpg,ea8160d46f8f,fin_whale,14306,10,1324,49,6
1542123538e75b.jpg,4e376cb4fd38,dusky_dolphin,4739,8,3139,1,6
154337677f6b14.jpg,7773b3a7a844,humpback_whale,7318,14,7392,5,6
154365fcf6d22f.jpg,fa633c922517,bottlenose_dolphin,15256,2,9664,26,6
1546e21d85d812.jpg,fdb44a6f0917,gray_whale,15443,13,1123,12,6
1547e75fff8761.jpg,8d5631d751bc,beluga,8664,0,7443,9,6
1549256b137475.jpg,0889697276c6,humpback_whale,526,14,7392,11,6
154b5def5c1c0e.jpg,9f3613b5c45b,bottlenose_dolphin,9728,2,9664,90,6
15516511d899f3.jpg,65115a5e60a4,bottlenose_dolphin,6168,2,9664,56,6
155179e00748b3.jpg,ee8166e79765,dusky_dolphin,14561,8,3139,1,6
1554dcabbd5ad5.jpg,7593d2aee842,beluga,7194,0,7443,56,6
1556024cf39cfa.jpg,c5effb3daaaf,beluga,12064,0,7443,5,6
1556a685afd90f.jpg,a2139d9ef076,beluga,9905,0,7443,11,6
1557fa0f05e78f.jpg,a012c69541da,short_finned_pilot_whale,9774,25,367,2,6
155878e5f6126c.jpg,5137800a3ef7,kiler_whale,4926,15,962,21,6
1559285fa5a788.jpg,c2705f9e75c8,bottlenose_dolphin,11853,2,9664,103,6
155be5c307970a.jpg,62d6c9377bcf,bottlenose_dolphin,6016,2,9664,4,6
155c8a1b146d1c.jpg,a6bfde1483be,false_killer_whale,10178,9,3326,14,6
155d2ea88f19fd.jpg,ffbb4e585ff2,bottlenose_dolphin,15569,2,9664,145,6
155f0cf3bedf50.jpg,7ce9197f6bed,beluga,7665,0,7443,15,6
15646a356f64d3.jpg,f82e6d42b577,short_finned_pilot_whale,15107,25,367,2,6
15654eb6f8c7c7.jpg,5423c9b94d56,bottlenose_dolphin,5123,2,9664,4,6
1566df3a940e50.jpg,84502c5db6bc,beluga,8124,0,7443,33,6
156a93b91220aa.jpg,7508d5b8ff63,blue_whale,7164,1,4830,3,6
156e0a09a01bd1.jpg,c070eadfe7f6,beluga,11742,0,7443,29,6
157f4f1eef4c0a.jpg,880db02833cf,killer_whale,8333,16,1493,4,6
158053766312ac.jpg,4c05cfe1e16c,humpback_whale,4610,14,7392,1,6
15877fb9e96134.jpg,c1651ef68b1b,commersons_dolphin,11786,5,90,2,6
1588a8bb72138f.jpg,fb11f4414d62,pantropic_spotted_dolphin,15298,20,145,19,6
159049b942307f.jpg,8690c5185efc,kiler_whale,8246,15,962,41,6
1595b2ace00fef.jpg,938b7e931166,humpback_whale,9029,14,7392,135,6
15975741fd6a71.jpg,f1621bc28454,melon_headed_whale,14737,18,1689,2,6
1599ee71498485.jpg,0212f64aecc4,fin_whale,123,10,1324,2,6
159f0e3e9c0adb.jpg,11ceaf50c8d0,dusky_dolphin,1117,8,3139,4,6
15a07648d4d0d2.jpg,bbeac4b2964e,humpback_whale,11479,14,7392,50,6
15a2359e6427a8.jpg,d39b6bbb96a2,humpback_whale,12882,14,7392,12,6
15a52f77b948bb.jpg,d15c6ea7adf0,bottlenose_dolphin,12760,2,9664,28,6
15a5d1059f65ed.jpg,5eb42bb51e7f,kiler_whale,5748,15,962,33,6
15aa639ebfcb35.jpg,0394f802c122,bottlenose_dolphin,234,2,9664,19,6
15ae248365ac8c.jpg,b2a4a87ffb86,humpback_whale,10918,14,7392,30,6
15aebc03c7902f.jpg,8b96dbbb682d,killer_whale,8552,16,1493,5,6
15b6fbe4ac4119.jpg,04c451d68284,bottlenose_dolphin,304,2,9664,18,6
15b84a89a089df.jpg,79c94459ece0,beluga,7462,0,7443,24,6
15b94fcf656e87.jpg,d36d5a07500f,humpback_whale,12878,14,7392,4,6
15bb645f70f471.jpg,e90e0e35a352,beluga,14215,0,7443,15,6
15bbaf219a2306.jpg,dc3d89548fd8,bottlenose_dolphin,13426,2,9664,21,6
15bbeecdf49c9b.jpg,345218493744,false_killer_whale,3164,9,3326,37,6
15bed767b0fdc3.jpg,a8e4da339fdb,humpback_whale,10313,14,7392,1,6
15c1ce6ab8d0b2.jpg,82af241cd012,humpback_whale,8009,14,7392,47,6
15c2ddf86e9504.jpg,7d07bf29721f,beluga,7675,0,7443,24,6
15c3f290059563.jpg,d8e173ead65f,fin_whale,13199,10,1324,7,6
15c66f1665353a.jpg,c989336048ed,false_killer_whale,12265,9,3326,23,6
15c8b84e5eee3c.jpg,471632203e65,blue_whale,4315,1,4830,7,6
15c9d02aa8ad28.jpg,67b209f72db5,humpback_whale,6333,14,7392,1,6
15ca638bd18b88.jpg,17ae98f695f2,gray_whale,1465,13,1123,9,6
15cc7c66f9fe6e.jpg,9485d5c4257b,blue_whale,9086,1,4830,4,6
15d052d9e6157b.jpg,2efee119d786,bottlenose_dolphin,2864,2,9664,42,6
15d1408472dfe0.jpg,8677cf96ae79,spotted_dolphin,8240,28,490,4,6
15de28dad0969b.jpg,6c72e287a822,humpback_whale,6641,14,7392,26,6
15e05021344cc6.jpg,01fe58b26fa5,pilot_whale,118,21,262,3,6
15e2b99a501f10.jpg,54a0425676a6,beluga,5150,0,7443,15,6
15ecf24bff1ad9.jpg,18efa8d0b472,humpback_whale,1545,14,7392,41,6
15f482d548420a.jpg,ce6e37904aa4,minke_whale,12567,19,1608,145,6
15f71c60bf4caf.jpg,c4deab707116,gray_whale,12005,13,1123,26,6
15f7c609991d53.jpg,4134fe49e6ca,beluga,3991,0,7443,42,6
15f86d5581915a.jpg,e1d464eb15f6,beluga,13755,0,7443,3,6
15fead571078ae.jpg,87486ac04169,blue_whale,8284,1,4830,2,6
1606ce6f4c4961.jpg,a4c6e8de6c1d,blue_whale,10069,1,4830,1,6
1608a9bbbed81d.jpg,0a67aa3bfe4e,beluga,642,0,7443,39,6
1609637c13994f.jpg,84b9670b54a4,spinner_dolphin,8148,27,1700,5,6
160a784512233b.jpg,2ffa695a8244,brydes_whale,2921,4,154,8,6
160cf2086043f0.jpg,d66b07018e1a,bottlenose_dolphin,13051,2,9664,5,6
160fa7fe55da2b.jpg,7053d3c812b5,bottlenose_dolphin,6868,2,9664,65,6
16136f0b7a8153.jpg,e0ca2dd62105,long_finned_pilot_whale,13701,17,238,1,6
1615bb4a3b535a.jpg,345218493744,false_killer_whale,3164,9,3326,37,6
1616bbc183752b.jpg,b123e4a7c182,false_killer_whale,10833,9,3326,17,6
161a9a4e967796.jpg,10e758eb503a,humpback_whale,1063,14,7392,87,6
161abbcee2bb48.jpg,42ecfa2139c1,cuviers_beaked_whale,4078,7,341,1,6
161e1060ca62e4.jpg,9080dd6da615,dusky_dolphin,8850,8,3139,1,6
161fcbfb2d0f63.jpg,122dc7f46c24,beluga,1136,0,7443,30,6
1622c4eb092d8d.jpg,52a2c490b25a,fin_whale,5025,10,1324,53,6
1624cb9c96500c.jpg,ace276611cba,beluga,10571,0,7443,9,6
16276ac7a708aa.jpg,ff917c1cfa26,killer_whale,15562,16,1493,12,6
1629a3b8651f14.jpg,37b25574402f,minke_whale,3392,19,1608,2,6
162c63cf7185bd.jpg,ff26e042cd52,beluga,15535,0,7443,48,6
162d9eb59be0b0.jpg,425f5ba95aef,pantropic_spotted_dolphin,4047,20,145,21,6
162e3b00fba730.jpg,78ecf89923a0,blue_whale,7410,1,4830,2,6
1633f3a7d9ee57.jpg,602d7c1d87cc,blue_whale,5857,1,4830,1,6
1638b274c04e12.jpg,bc1eb2241633,bottlenose_dolphin,11492,2,9664,141,6
163c92cf04052a.jpg,5446cc9b9251,spotted_dolphin,5134,28,490,2,6
16485cf5b36103.jpg,f042a2465cb0,false_killer_whale,14659,9,3326,19,6
164aeedf6638e4.jpg,6f85069cdd91,false_killer_whale,6820,9,3326,17,6
164b1ea15bd696.jpg,0611c23e6914,bottlenose_dolphin,379,2,9664,38,6
16524964be2d3a.jpg,6da7ae3c5d54,beluga,6710,0,7443,45,6
165778ab26783c.jpg,f03749dede8c,beluga,14657,0,7443,2,6
16590b094a0fc3.jpg,6f6a758e3fcf,humpback_whale,6815,14,7392,1,6
165a4606a60bda.jpg,174eee0d4405,killer_whale,1442,16,1493,2,6
165a5cacd575b3.jpg,0b2973489685,bottlenose_dolphin,696,2,9664,43,6
165b071fa52b93.jpg,22da295c8efd,beluga,2135,0,7443,12,6
165b0aef52b175.jpg,72a24fe43fab,spinner_dolphin,7028,27,1700,4,6
165d39d5dcd9ee.jpg,463280e75202,beluga,4262,0,7443,22,6
165df0f3c9ac74.jpg,31f748b822f4,beluga,3042,0,7443,51,6
165fe0936d7f7e.jpg,02947a94c3fc,bottlenose_dolphin,160,2,9664,40,6
1661c6e21abc61.jpg,265e87c6b4f6,blue_whale,2351,1,4830,3,6
1664457b0f6700.jpg,55419ffd0ad0,false_killer_whale,5191,9,3326,19,6
166af4a5aa49a4.jpg,bfb74132d1db,false_killer_whale,11697,9,3326,45,6
16712ce10df263.jpg,0394f802c122,bottlenose_dolphin,234,2,9664,19,6
1675eec511f54b.jpg,e9b125ca9fc5,rough_toothed_dolphin,14254,23,60,1,6
167c001854ae5e.jpg,a1b8c90ce633,kiler_whale,9878,15,962,14,6
167d213de72b64.jpg,f1f2fe64cbc3,pilot_whale,14768,21,262,3,6
167e1d95a59648.jpg,df40685cc1b8,humpback_whale,13600,14,7392,1,6
167ec6f9f48356.jpg,6189bd7d5c9d,beluga,5941,0,7443,5,6
1681004f3fb3aa.jpg,708d9ee6643d,spinner_dolphin,6882,27,1700,5,6
16821fa2ef87a0.jpg,62d3eb8e669d,blue_whale,6013,1,4830,5,6
168578b240eddf.jpg,5a90c7c9e905,beluga,5511,0,7443,4,6
16885497e01825.jpg,9b9d0e198977,beluga,9535,0,7443,12,6
168866f697f76b.jpg,deff59af1cb1,humpback_whale,13586,14,7392,2,6
1688aad075aa12.jpg,3094278f210e,killer_whale,2954,16,1493,5,6
168a9f3d9835bf.jpg,c67339c632ca,southern_right_whale,12095,26,866,2,6
168b62d62aa0a7.jpg,83afdba5e8e5,brydes_whale,8077,4,154,17,6
168d6ada0d61e5.jpg,b8452bf380c1,humpback_whale,11231,14,7392,5,6
16975a054d01b4.jpg,f5a12f26ffa8,short_finned_pilot_whale,14964,25,367,2,6
16a5275f454182.jpg,ee0ca4cf0faf,false_killer_whale,14524,9,3326,40,6
16a9062259ef3b.jpg,7345c813e0f3,beluga,7065,0,7443,22,6
16b022384af8fc.jpg,b0c5c8b31e24,melon_headed_whale,10806,18,1689,2,6
16b6443c0f2a8a.jpg,e33e73f5991a,humpback_whale,13830,14,7392,4,6
16b8fca3c1789c.jpg,94a72a93ad4b,pilot_whale,9092,21,262,1,6
16b9ba46a88f0c.jpg,ee74f87ea4d2,white_sided_dolphin,14555,29,229,1,6
16b9eaea60e13c.jpg,8528619d5bce,bottlenose_dolpin,8168,3,1117,2,6
16bb1f8103bc74.jpg,9cb11c1d705a,humpback_whale,9600,14,7392,6,6
16bb98cef62829.jpg,86a857f46fcb,spotted_dolphin,8254,28,490,4,6
16c255382b528b.jpg,2e62c87e1d51,melon_headed_whale,2828,18,1689,7,6
16c35ddf806732.jpg,afe56ce81185,fin_whale,10745,10,1324,7,6
16c3aa09068909.jpg,ef69e4c89a0f,beluga,14613,0,7443,7,6
16c457a0bdda2c.jpg,a828faba3978,blue_whale,10261,1,4830,3,6
16c710b685dfed.jpg,ad19ea3cecb8,spinner_dolphin,10589,27,1700,3,6
16cbbe9d7d63cc.jpg,814597f508b8,false_killer_whale,7921,9,3326,53,6
16cce14e53efee.jpg,650099d67feb,bottlenose_dolpin,6159,3,1117,5,6
16d04a6dcbb33e.jpg,c11737ce6956,white_sided_dolphin,11773,29,229,2,6
16d1d76cf6bd6a.jpg,e839ee7d8cf0,humpback_whale,14163,14,7392,32,6
16d49eac4badec.jpg,1e802c3294cc,beluga,1866,0,7443,27,6
16d6c85c2d7253.jpg,5b8a39979dc2,bottlenose_dolphin,5561,2,9664,27,6
16d7d6d186d9ee.jpg,15e95b697339,cuviers_beaked_whale,1347,7,341,2,6
16da675b21fee1.jpg,b2ac5e4162f7,melon_headed_whale,10921,18,1689,1,6
16db82b5c8fa8e.jpg,54db99001d45,false_killer_whale,5169,9,3326,2,6
16de3b25de7c27.jpg,8d6f3fb39341,melon_headed_whale,8672,18,1689,2,6
16de6cd7bc2de4.jpg,1dcb3c27b900,minke_whale,1821,19,1608,25,6
16e0f2cccbef39.jpg,fa5aea444e54,humpback_whale,15253,14,7392,4,6
16e15e24c128ab.jpg,c892e03ca227,melon_headed_whale,12209,18,1689,1,6
16e52c3b2510ab.jpg,35f898e6595e,humpback_whale,3265,14,7392,57,6
16e54246f763f8.jpg,2e268c8dbd31,beluga,2816,0,7443,37,6
16e7976bd89bde.jpg,3d892388a13d,humpback_whale,3753,14,7392,1,6
16e8cfebcc0e15.jpg,d7f77bb9512e,beluga,13149,0,7443,14,6
16ea2c3aa9da65.jpg,3ee0c96472b9,false_killer_whale,3852,9,3326,23,6
16ec2e3b894f3b.jpg,7816f5eafce4,false_killer_whale,7356,9,3326,22,6
16f41e1fa085a6.jpg,970f76e439b2,humpback_whale,9228,14,7392,5,6
16f472f53d3e48.jpg,b9f5d63f3944,humpback_whale,11355,14,7392,1,6
16f49a993b717c.jpg,a4452bc7ae06,bottlenose_dolpin,10039,3,1117,2,6
16f7c38610cdbd.jpg,5bf17305f073,bottlenose_dolphin,5590,2,9664,108,6
16f95a780285d1.jpg,c7db15ae9e1e,melon_headed_whale,12162,18,1689,2,6
16f9c56d35319b.jpg,bf2e0d964354,false_killer_whale,11668,9,3326,63,6
170017683047f8.jpg,f4a45e49df72,fin_whale,14917,10,1324,28,6
17001b682d2fda.jpg,5185e90ddcb1,beluga,4947,0,7443,20,6
17065bf8b67ea8.jpg,55d0bd10d6ae,humpback_whale,5227,14,7392,33,6
1706ce2b994170.jpg,a48bdc9f7fd9,bottlenose_dolphin,10058,2,9664,33,6
170cdeb88ef1bf.jpg,6374bfd7c688,humpback_whale,6065,14,7392,2,6
170eb446ccb6fc.jpg,4c81254ce389,humpback_whale,4636,14,7392,2,6
171043df51046f.jpg,43a59f4a172f,beluga,4113,0,7443,2,6
1713d0bf74000a.jpg,c825f957d4b2,killer_whale,12183,16,1493,12,6
1719663aab4752.jpg,a52e4ad2dbb3,beluga,10092,0,7443,44,6
171b4cd1193fc5.jpg,afb9b3978217,beluga,10736,0,7443,26,6
1721f5947066cb.jpg,ec2cb0e78ae0,false_killer_whale,14414,9,3326,27,6
1729dacfb4c5c4.jpg,956562ff2888,bottlenose_dolphin,9140,2,9664,131,6
172ad9bac80f5f.jpg,f63a97e9af3e,beluga,15000,0,7443,14,6
172d329aa6da36.jpg,7ca409a5c15b,false_killer_whale,7649,9,3326,38,6
172dfc80b0f7a9.jpg,8047628393d9,humpback_whale,7856,14,7392,2,6
172e9bb57e9ded.jpg,1a57b2234419,beluga,1631,0,7443,1,6
172f259f216b1e.jpg,510a86ac109b,beluga,4910,0,7443,21,6
17302e847c4b3b.jpg,7845337998d6,beluga,7369,0,7443,54,6
17344845b26730.jpg,e2ae64268c08,short_finned_pilot_whale,13798,25,367,1,6
17400cb53fe76e.jpg,1f1913e886bb,spotted_dolphin,1907,28,490,9,6
1741a1f261c19b.jpg,c2f197287e4f,dusky_dolphin,11884,8,3139,1,6
1742c66a90c547.jpg,3c128d0a3b39,beluga,3665,0,7443,1,6
1743990b5f30e2.jpg,ea8160d46f8f,fin_whale,14306,10,1324,49,6
1749a7d505c370.jpg,a0d1a0e2e606,beluga,9820,0,7443,30,6
174d032aa25361.jpg,1c96860433c5,bottlenose_dolphin,1756,2,9664,14,6
174dc3696538e8.jpg,f0208152b5fd,bottlenose_dolpin,14650,3,1117,2,6
17518feeb839e1.jpg,cb92d51ef949,short_finned_pilot_whale,12398,25,367,2,6
175b0b5fd7d0e6.jpg,f36c618eda4a,humpback_whale,14854,14,7392,45,6
175b950dcbc150.jpg,53d270939a8d,spinner_dolphin,5109,27,1700,2,6
17600a1aff5074.jpg,2438333e542e,bottlenose_dolpin,2227,3,1117,9,6
17642868b3d212.jpg,712f28e7a7af,spinner_dolphin,6925,27,1700,2,6
17723de87efb8f.jpg,d85f2d5186cb,cuviers_beaked_whale,13170,7,341,5,6
177269f927ed34.jpg,be6a75c89e53,spinner_dolphin,11616,27,1700,2,6
177717830df86a.jpg,e5c50e5f2e52,false_killer_whale,14010,9,3326,55,6
177811f04ccb30.jpg,da65f819073c,beluga,13288,0,7443,39,6
177a4c2218dfc3.jpg,e69d5f9f8d1e,bottlenose_dolphin,14059,2,9664,126,6
1780f4572011e3.jpg,812be36c2aef,bottlenose_dolphin,7912,2,9664,93,6
1781d8c44351b7.jpg,03c879f7c6d5,humpback_whale,247,14,7392,75,6
1781e780472dfd.jpg,c171b020c8c7,bottlenose_dolphin,11790,2,9664,34,6
17837f77038a79.jpg,740ce589ff2b,humpback_whale,7111,14,7392,24,6
17886826c975e7.jpg,8c3884a6b9ec,common_dolphin,8584,6,347,4,6
178aa7eb58397c.jpg,8c80d22307b3,beluga,8603,0,7443,5,6
178edf581df1b4.jpg,125198294a92,humpback_whale,1145,14,7392,5,6
178f42813c3ad1.jpg,75ca38c2d75e,humpback_whale,7205,14,7392,2,6
179b34a4bfd359.jpg,aadc9c5da7ae,bottlenose_dolphin,10454,2,9664,9,6
179e81bfb7a597.jpg,9e89f8e28807,bottlenose_dolphin,9688,2,9664,141,6
179f128f5f5cc0.jpg,a5431155ccb8,bottlenose_dolphin,10096,2,9664,29,6
179f3e96b89708.jpg,531ee10f9269,melon_headed_whale,5061,18,1689,4,6
17a2335c3ac13c.jpg,2c2bbadd4c6d,long_finned_pilot_whale,2713,17,238,1,6
17a4f11fd635cc.jpg,8d2630cd294a,humpback_whale,8657,14,7392,1,6
17a82a904fe773.jpg,1250c91527a9,beluga,1144,0,7443,12,6
17abfd39aebd34.jpg,877abdf351d2,killer_whale,8295,16,1493,12,6
17ac0bec6b1fa8.jpg,84348071686f,spinner_dolphin,8117,27,1700,7,6
17ac3740eb34d2.jpg,34acb91127e8,humpback_whale,3191,14,7392,5,6
17ad767d08b126.jpg,f36c618eda4a,humpback_whale,14854,14,7392,45,6
17b0e9267cb6e9.jpg,bb2a2b80309c,blue_whale,11433,1,4830,7,6
17b204bd7484ca.jpg,463280e75202,beluga,4262,0,7443,22,6
17b276b88d1ca2.jpg,513eedae5109,humpback_whale,4928,14,7392,1,6
17b5e8d5696eac.jpg,180c0ab04dcd,fin_whale,1492,10,1324,122,6
17b95dc8a5805f.jpg,1bc980e2e7be,bottlenose_dolphin,1713,2,9664,4,6
17bb211bc4b672.jpg,17cc6994ba98,pilot_whale,1474,21,262,1,6
17bd3702c36493.jpg,53b12711804d,beluga,5098,0,7443,8,6
17bdf777d2e7e2.jpg,25aa140a213d,minke_whale,2322,19,1608,2,6
17c5312b2b0f51.jpg,f65395cdfcc2,gray_whale,15007,13,1123,7,6
17c794a76de94b.jpg,48503390869b,bottlenose_dolphin,4389,2,9664,18,6
17c97ed819b835.jpg,c989336048ed,false_killer_whale,12265,9,3326,23,6
17c9fd07cc3b1e.jpg,30f1a698e7c5,blue_whale,2983,1,4830,3,6
17cae6b82efc4d.jpg,a14ff50b9f26,pilot_whale,9856,21,262,1,6
17cb82a37d90a2.jpg,b2440cf916cd,beluga,10898,0,7443,8,6
17cd255b71a9cf.jpg,1db69be66265,humpback_whale,1817,14,7392,2,6
17d097ec83b2c9.jpg,387f17f0676e,humpback_whale,3446,14,7392,35,6
17d533918071a7.jpg,31f748b822f4,beluga,3042,0,7443,51,6
17d7de4426d88a.jpg,8a4add68003d,long_finned_pilot_whale,8470,17,238,2,6
17db2949739f9f.jpg,b17fc4ddfb09,bottlenose_dolphin,10855,2,9664,2,6
17db89ecec556b.jpg,65115a5e60a4,bottlenose_dolphin,6168,2,9664,56,6
17ddc9a8d8374a.jpg,1a57b2234419,beluga,1631,0,7443,1,6
17e29df6571f63.jpg,7892607af38a,commersons_dolphin,7389,5,90,1,6
17ec248295d50a.jpg,064ed40c88d0,bottlenose_dolphin,393,2,9664,5,6
17f080cd99d0c1.jpg,1ac5332483ae,bottlenose_dolphin,1663,2,9664,49,6
17f3eab78c7c96.jpg,76b5aad6b790,gray_whale,7258,13,1123,27,6
17f5bb801e3e38.jpg,bcbeb01f64bb,humpback_whale,11523,14,7392,7,6
17f5c33a18c48a.jpg,ed9a7eba9a06,dusky_dolphin,14494,8,3139,2,6
17f6acac49f64c.jpg,695bb814ce56,bottlenose_dolphin,6445,2,9664,81,6
17f779c706bf24.jpg,0a229e510bd2,short_finned_pilot_whale,629,25,367,2,6
17f77adfdda6d7.jpg,bf193230633c,beluga,11665,0,7443,5,6
17fe1ebc10b40f.jpg,0a948f6b1de4,killer_whale,656,16,1493,12,6
18022259b3dce2.jpg,a265c977dc30,kiler_whale,9918,15,962,28,6
18050afbc82b25.jpg,4d19733ce057,spinner_dolphin,4668,27,1700,2,6
180cb3c6606085.jpg,4635f2b3966c,beluga,4264,0,7443,24,6
180defaee97b5c.jpg,4698934c7828,beluga,4288,0,7443,14,6
1812d9c4190137.jpg,ad71d833d9b8,beluga,10607,0,7443,9,6
1816f4561fb190.jpg,aadfd9f3100f,false_killer_whale,10457,9,3326,37,6
181709d985486c.jpg,26974d1e8965,bottlenose_dolphin,2366,2,9664,43,6
181b2ab3372958.jpg,82aee03bc09b,long_finned_pilot_whale,8008,17,238,2,6
181c31353a69fa.jpg,fa45ba34134c,bottlenose_dolphin,15247,2,9664,15,6
181dc2a2aa4918.jpg,db3e08c3a92f,killer_whale,13356,16,1493,3,6
18249d0b6fdc20.jpg,e7898c190cd4,spinner_dolphin,14118,27,1700,1,6
18293f39037a54.jpg,8f76b84bec12,minke_whale,8789,19,1608,33,6
182ad377232cf5.jpg,5a698db177c5,beluga,5503,0,7443,11,6
182ce22339ff7e.jpg,4d493536893a,sei_whale,4681,24,428,5,6
182ce5649f1862.jpg,b1eb91d55fb4,long_finned_pilot_whale,10878,17,238,2,6
182f3ff553877d.jpg,3608e0cc1c01,humpback_whale,3271,14,7392,5,6
182feae3f735fc.jpg,9795672a6e73,humpback_whale,9264,14,7392,20,6
1831dc020d7676.jpg,06bed9a20962,spinner_dolphin,414,27,1700,2,6
1837324de0801f.jpg,c01f4f6d7546,bottlenose_dolphin,11720,2,9664,7,6
1837ce3ba1931b.jpg,4b9bc905af99,false_killer_whale,4587,9,3326,37,6
1840f250065aaa.jpg,5ff379d1ea6e,humpback_whale,5839,14,7392,22,6
184987762c410e.jpg,34748b342e9a,blue_whale,3175,1,4830,4,6
184f7adcb238ee.jpg,823584047470,beluga,7981,0,7443,3,6
185136c047c994.jpg,ca886e0b34a3,bottlenose_dolphin,12334,2,9664,67,6
1857e9a14a04e5.jpg,9c011e5bbf3b,beluga,9562,0,7443,9,6
185da3fde1181a.jpg,c0fd94623924,beluga,11768,0,7443,4,6
18693c328231db.jpg,ba27c61e409a,bottlenose_dolphin,11365,2,9664,8,6
186a069306d4de.jpg,e69d5f9f8d1e,bottlenose_dolphin,14059,2,9664,126,6
186a5eddfd918c.jpg,0feb2b4350e4,bottlenose_dolpin,1003,3,1117,5,6
186cc053437069.jpg,6c0195390308,bottlenose_dolpin,6615,3,1117,8,6
187269c6960954.jpg,1f92d92ed78a,humpback_whale,1947,14,7392,1,6
1873729cd5b731.jpg,d1d88bec1634,pilot_whale,12790,21,262,1,6
187773dfcace36.jpg,8ca0a04df7a1,bottlenose_dolphin,8611,2,9664,26,6
187b4a58e63a08.jpg,ac48977c0215,gray_whale,10542,13,1123,21,6
187f14446de6d7.jpg,5f142fdcbcc4,gray_whale,5773,13,1123,2,6
1881140c4f14fb.jpg,46cb1fe4f20b,minke_whale,4298,19,1608,2,6
18815bdf5ac689.jpg,f7ce11dbd669,globis,15085,12,116,5,6
1881b729860e75.jpg,a0e34b645144,beluga,9826,0,7443,12,6
18829c1edb6768.jpg,b5e1ee74f22b,false_killer_whale,11105,9,3326,51,6
188e5d2c037102.jpg,9b739135aec0,kiler_whale,9524,15,962,12,6
189b58a22f4b4b.jpg,8a8be04eaecd,dusky_dolphin,8486,8,3139,1,6
189b786a418858.jpg,8494ed1aa301,humpback_whale,8140,14,7392,4,6
189c8c4af452f5.jpg,9260de22dbe9,killer_whale,8961,16,1493,14,6
189cdf9756bf26.jpg,5ca6e3b0601c,spinner_dolphin,5624,27,1700,14,6
18a151468d3e0e.jpg,d5d9b19035c4,beluga,13012,0,7443,36,6
18a23daeafcfe3.jpg,3cbfd98eea8f,beluga,3708,0,7443,20,6
18a2cc7ce97dcd.jpg,85ef93ba7bd2,pygmy_killer_whale,8206,22,76,2,6
18a4e932495f79.jpg,e11e5c1dd049,bottlenose_dolphin,13720,2,9664,8,6
18a528e21cc6f0.jpg,de69dc1d1cad,kiler_whale,13551,15,962,23,6
18a5b02346d317.jpg,4698934c7828,beluga,4288,0,7443,14,6
18ac427e451cf5.jpg,a7310896653d,bottlenose_dolphin,10206,2,9664,60,6
18ac5bf0ace68f.jpg,4e9d2dfadba6,humpback_whale,4757,14,7392,6,6
18ae7caf943e09.jpg,57f9da68db6d,killer_whale,5354,16,1493,1,6
18af17ae339f8a.jpg,6f021f47ab3a,fin_whale,6788,10,1324,2,6
18afefa6061a5c.jpg,33e795701ada,humpback_whale,3138,14,7392,1,6
18b7c7d121abb5.jpg,e875783a423b,kiler_whale,14178,15,962,24,6
18b9328f319a7c.jpg,929309725c78,kiler_whale,8972,15,962,9,6
18ba0fb50e2b7f.jpg,de69dc1d1cad,kiler_whale,13551,15,962,23,6
18baa576de1f5e.jpg,c4deab707116,gray_whale,12005,13,1123,26,6
18bd73b45dda8d.jpg,b559b1f2ef78,gray_whale,11068,13,1123,2,6
18c0f0752df341.jpg,2beeec4cbcb4,short_finned_pilot_whale,2689,25,367,2,6
18c1a7a4468db3.jpg,8aef68c7cd6d,beluga,8513,0,7443,15,6
18c407603a27a2.jpg,5f0ae1184916,dusky_dolphin,5770,8,3139,1,6
18c5f58ddee538.jpg,403dfea4e4bb,beluga,3932,0,7443,35,6
18c818d7789f61.jpg,90cfd1801b72,bottlenose_dolphin,8870,2,9664,53,6
18ca01c61d5499.jpg,814597f508b8,false_killer_whale,7921,9,3326,53,6
18cee79eb4c615.jpg,ea6eccb47a48,false_killer_whale,14303,9,3326,40,6
18d27d13bb4704.jpg,101e18de3a58,bottlenose_dolpin,1012,3,1117,1,6
18d647d47db059.jpg,bbeac4b2964e,humpback_whale,11479,14,7392,50,6
18d67a726915ba.jpg,67355c25f841,false_killer_whale,6307,9,3326,31,6
18d76cdc8b2c0b.jpg,79c94459ece0,beluga,7462,0,7443,24,6
18e6dc4b5048a7.jpg,51ceb235e5df,gray_whale,4964,13,1123,6,6
18e9e253c11915.jpg,9997a542b869,beluga,9405,0,7443,15,6
18eb5562c4a472.jpg,768bd17f065f,beluga,7244,0,7443,6,6
18f1e631ac3c05.jpg,4796edfcefec,beluga,4347,0,7443,9,6
18fa25d3be57bc.jpg,bfd93e378593,fin_whale,11707,10,1324,2,6
